customer_id,name,gender,age,city,state,signup_date,total_orders,completed_orders,total_units,active_months,first_order_date,last_order_date,last_completed_order_date,recency_days,account_age_days,customer_lifetime_days,total_gross_revenue,total_revenue,total_profit,average_order_value,order_frequency_monthly,gross_margin_pct,refund_count,refund_amount,refund_rate,cancellation_count,cancellation_amount,cancellation_rate,recent_revenue,recent_order_count,historical_revenue,historical_order_count,recent_revenue_ratio,recent_order_ratio,revenue_trend,r_score,f_score,m_score,rfm_score,customer_segment,risk_score,risk_level,key_risk_driver,recommended_action,churn_probability
CUST_000409,Virginia Mendoza,Female,37.0,New York,NY,2023-09-29,22.0,21.0,33.0,7.0,2023-09-29,2024-06-30,2024-06-30,0,275,275,4566.36,4358.37,2047.16,207.54,2.291,46.97,1.0,207.99,0.0455,0.0,0.0,0.0,3109.8999999999996,15.0,1248.4700000000003,6.0,0.7135,0.7143,0.6166,5,5,4,554,Champions,0,LOW,Healthy Engagement Cadence,Loyalty Points Acceleration & Exclusive Product Previews,0.1034
CUST_000410,Kevin Nelson,Male,35.0,Boston,MA,2022-01-26,0.0,0.0,0.0,0.0,,,,999,886,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,000,Inactive / Unactivated,85,CRITICAL,Unactivated Account (0 Completed Purchases),High-Touch Re-engagement / VIP Concierge Win-Back Promo,1.0
CUST_000411,Benjamin Gutierrez,Male,55.0,Miami,FL,2023-04-28,1.0,1.0,2.0,1.0,2023-04-28,2023-04-28,2023-04-28,429,429,0,587.0,587.0,166.89999999999998,587.0,0.07,28.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,587.0,1.0,0.0,0.0,-0.3277,2,1,2,212,Hibernating,40,MEDIUM,Severe Inactivity (>365 Days),Personalized Cross-Sell Campaign & Replenishment Nudge,1.0
CUST_000412,John Gutierrez,Male,31.0,Los Angeles,CA,2022-03-19,1.0,0.0,0.0,1.0,2022-03-23,2022-03-23,,999,834,0,73.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,73.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,000,Inactive / Unactivated,85,CRITICAL,Unactivated Account (0 Completed Purchases),High-Touch Re-engagement / VIP Concierge Win-Back Promo,1.0
CUST_000413,Nancy Anderson,Female,43.0,Detroit,MI,2023-07-01,40.0,37.0,60.0,12.0,2023-07-01,2024-06-30,2024-06-30,0,365,365,11141.22,9829.76,4201.95,265.67,3.041,42.75,1.0,248.96999999999997,0.025,2.0,1062.49,0.05,4803.879999999999,20.0,5025.880000000001,17.0,0.4887,0.5405,0.318,5,5,5,555,Champions,0,LOW,Healthy Engagement Cadence,Loyalty Points Acceleration & Exclusive Product Previews,0.0775
CUST_000414,Samuel Reyes,Male,29.0,Austin,TX,2023-03-05,1.0,1.0,4.0,1.0,2023-03-10,2023-03-10,2023-03-10,478,483,0,160.0,160.0,57.959999999999994,160.0,0.062,36.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,1.0,0.0,0.0,-0.3137,1,1,1,111,Hibernating,40,MEDIUM,Severe Inactivity (>365 Days),Personalized Cross-Sell Campaign & Replenishment Nudge,1.0
CUST_000415,Rebecca Ramirez,Female,70.0,San Diego,CA,2023-10-31,35.0,31.0,37.0,9.0,2023-10-31,2024-06-20,2024-06-20,10,243,233,9197.34,7145.360000000001,2904.21,230.5,3.827,40.64,2.0,1441.98,0.0571,2.0,610.0,0.0571,4190.91,20.0,2954.4500000000007,11.0,0.5865,0.6452,0.4481,4,5,5,455,Champions,0,LOW,Healthy Engagement Cadence,Loyalty Points Acceleration & Exclusive Product Previews,0.0741
CUST_000416,Sophia Turner,Female,67.0,Seattle,WA,2023-06-13,23.0,22.0,40.0,7.0,2023-06-14,2024-06-30,2024-06-30,0,383,382,8590.36,8562.380000000001,3655.52,389.2,1.723,42.69,1.0,27.98,0.0435,0.0,0.0,0.0,4643.459999999999,13.0,3918.920000000002,9.0,0.5423,0.5909,0.3893,5,5,5,555,Champions,0,LOW,Healthy Engagement Cadence,Loyalty Points Acceleration & Exclusive Product Previews,0.1475
CUST_000417,Samantha Mendoza,Female,37.0,Chicago,IL,2023-11-10,14.0,13.0,27.0,6.0,2023-11-12,2024-06-09,2024-06-09,21,233,210,5979.88,5623.92,2774.42,432.61,1.674,49.33,1.0,355.96,0.0714,0.0,0.0,0.0,3474.44,8.0,2149.48,5.0,0.6178,0.6154,0.4895,4,4,4,444,Champions,0,LOW,Healthy Engagement Cadence,Loyalty Points Acceleration & Exclusive Product Previews,0.1572
CUST_000418,Richard Reyes,Male,45.0,New York,NY,2022-12-27,1.0,1.0,1.0,1.0,2023-01-04,2023-01-04,2023-01-04,543,551,0,73.5,73.5,58.99,73.5,0.054,80.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.5,1.0,0.0,0.0,-0.2934,1,1,1,111,Hibernating,40,MEDIUM,Severe Inactivity (>365 Days),Personalized Cross-Sell Campaign & Replenishment Nudge,1.0
CUST_000419,Patricia Wood,Female,39.0,Philadelphia,PA,2023-12-28,12.0,12.0,23.0,5.0,2023-12-30,2024-06-30,2024-06-30,0,185,183,2939.94,2939.94,1309.76,245.0,1.946,44.55,0.0,0.0,0.0,0.0,0.0,0.0,1480.48,8.0,1459.46,4.0,0.5036,0.6667,0.337,5,4,3,543,Loyal Customers,0,LOW,Healthy Engagement Cadence,Loyalty Points Acceleration & Exclusive Product Previews,0.0844
CUST_000420,Peter Walker,Male,34.0,Denver,CO,2024-01-03,1.0,1.0,1.0,1.0,2024-01-07,2024-01-07,2024-01-07,175,179,0,1188.5,1188.5,237.49,1188.5,0.168,19.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1188.5,1.0,0.0,0.0,-0.3306,3,1,2,312,Promising,15,LOW,Cooling Purchase Cadence (91-180 Days),Loyalty Points Acceleration & Exclusive Product Previews,0.9216
CUST_000421,Anthony Bennett,Male,40.0,Detroit,MI,2023-08-09,2.0,2.0,7.0,1.0,2023-08-16,2023-08-26,2023-08-26,309,326,10,1336.97,1336.97,785.8399999999999,668.48,0.184,58.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1336.97,2.0,0.0,0.0,-0.3309,2,2,3,223,Promising,40,MEDIUM,High Inactivity (181-365 Days),Personalized Cross-Sell Campaign & Replenishment Nudge,0.9994
CUST_000422,Ashley Collins,Unknown,38.0,Philadelphia,PA,2022-09-25,33.0,30.0,52.0,17.0,2022-09-26,2024-05-08,2024-05-08,53,644,590,18382.72,17718.73,6740.08,590.62,1.398,38.04,1.0,222.99,0.0303,2.0,441.0,0.0606,268.98,2.0,17449.75,28.0,0.0152,0.0667,-0.3129,4,5,5,455,Champions,0,LOW,Healthy Engagement Cadence,Loyalty Points Acceleration & Exclusive Product Previews,0.4502
CUST_000423,Pamela Jones,Female,19.0,Chicago,IL,2024-03-25,29.0,27.0,40.0,4.0,2024-03-25,2024-06-30,2024-06-30,0,97,97,6226.27,5964.29,2392.7200000000003,220.9,8.351,40.12,2.0,261.98,0.069,0.0,0.0,0.0,5922.3,26.0,41.98999999999978,1.0,0.993,0.963,0.989,5,5,5,555,Champions,0,LOW,Healthy Engagement Cadence,Loyalty Points Acceleration & Exclusive Product Previews,0.0583
CUST_000424,Dorothy Gomez,Female,42.0,Los Angeles,CA,2023-12-01,32.0,29.0,40.0,7.0,2023-12-02,2024-06-29,2024-06-29,1,212,210,10230.78,9471.81,4128.41,326.61,4.104,43.59,3.0,758.97,0.0938,0.0,0.0,0.0,6324.379999999999,20.0,3147.4300000000003,9.0,0.6677,0.6897,0.5564,5,5,5,555,Champions,0,LOW,Healthy Engagement Cadence,Loyalty Points Acceleration & Exclusive Product Previews,0.0631
CUST_000425,Jerry Bennett,Male,38.0,Portland,OR,2023-12-24,6.0,6.0,11.0,4.0,2023-12-26,2024-06-15,2024-06-15,15,189,172,1711.45,1711.45,861.88,285.24,0.952,50.36,0.0,0.0,0.0,0.0,0.0,0.0,1654.48,5.0,56.97000000000003,1.0,0.9667,0.8333,0.9501,4,3,3,433,Loyal Customers,0,LOW,Healthy Engagement Cadence,Loyalty Points Acceleration & Exclusive Product Previews,0.1826
CUST_000426,Scott Hill,Male,42.0,Chicago,IL,2022-01-14,2.0,2.0,2.0,2.0,2022-01-23,2022-02-15,2022-02-15,866,898,23,493.99,493.99,295.01,247.0,0.067,59.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,493.99,2.0,0.0,0.0,-0.3267,1,2,2,122,Hibernating,55,HIGH,Severe Inactivity (>365 Days),Automated Multi-Channel Retention Flow (15% Reactivation Offer),1.0
CUST_000427,Karen Green,Female,38.0,Detroit,MI,2023-12-07,23.0,23.0,31.0,7.0,2023-12-09,2024-06-29,2024-06-29,1,206,203,6165.83,6165.83,2467.35,268.08,3.35,40.02,0.0,0.0,0.0,0.0,0.0,0.0,5309.879999999999,18.0,855.9500000000007,5.0,0.8612,0.7826,0.8136,5,5,5,555,Champions,0,LOW,Healthy Engagement Cadence,Loyalty Points Acceleration & Exclusive Product Previews,0.086
CUST_000428,Jeremy Turner,Male,34.0,Los Angeles,CA,2022-08-14,1.0,1.0,1.0,1.0,2022-08-28,2022-08-28,2022-08-28,672,686,0,40.0,40.0,14.489999999999998,40.0,0.044,36.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,1.0,0.0,0.0,-0.2667,1,1,1,111,Hibernating,40,MEDIUM,Severe Inactivity (>365 Days),Personalized Cross-Sell Campaign & Replenishment Nudge,1.0
CUST_000429,Pamela Nguyen,Female,49.0,New York,NY,2023-04-19,25.0,25.0,41.0,11.0,2023-04-19,2024-02-03,2024-02-03,148,438,290,6833.83,6833.83,3283.48,273.35,1.712,48.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6833.83,25.0,0.0,0.0,-0.3328,3,5,5,355,Loyal Customers,60,HIGH,Cooling Purchase Cadence (91-180 Days),Automated Multi-Channel Retention Flow (15% Reactivation Offer),0.8942
CUST_000430,Dennis Watson,Male,45.0,Los Angeles,CA,2023-09-13,2.0,2.0,5.0,2.0,2023-09-23,2023-10-22,2023-10-22,252,291,29,906.97,906.97,399.51,453.48,0.206,44.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,906.97,2.0,0.0,0.0,-0.3297,3,2,2,322,Promising,40,MEDIUM,High Inactivity (181-365 Days),Personalized Cross-Sell Campaign & Replenishment Nudge,0.9958
CUST_000431,James Clark,Male,56.0,San Antonio,TX,2023-01-31,0.0,0.0,0.0,0.0,,,,999,516,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,000,Inactive / Unactivated,85,CRITICAL,Unactivated Account (0 Completed Purchases),High-Touch Re-engagement / VIP Concierge Win-Back Promo,1.0
CUST_000432,Tyler Reed,Male,45.0,Houston,TX,2022-09-07,1.0,1.0,6.0,1.0,2022-09-09,2022-09-09,2022-09-09,660,662,0,2393.94,2393.94,685.6199999999999,2393.94,0.045,28.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2393.94,1.0,0.0,0.0,-0.3319,1,1,3,113,Promising,50,HIGH,Severe Inactivity (>365 Days),Automated Multi-Channel Retention Flow (15% Reactivation Offer),1.0
CUST_000433,Brian Parker,Male,36.0,Detroit,MI,2023-04-13,1.0,1.0,1.0,1.0,2023-04-22,2023-04-22,2023-04-22,435,444,0,73.5,73.5,58.99,73.5,0.068,80.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.5,1.0,0.0,0.0,-0.2934,2,1,1,211,Hibernating,40,MEDIUM,Severe Inactivity (>365 Days),Personalized Cross-Sell Campaign & Replenishment Nudge,1.0
CUST_000434,Brandon Taylor,Male,46.0,San Diego,CA,2022-10-28,0.0,0.0,0.0,0.0,,,,999,611,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,000,Inactive / Unactivated,85,CRITICAL,Unactivated Account (0 Completed Purchases),High-Touch Re-engagement / VIP Concierge Win-Back Promo,1.0
CUST_000435,Stephanie Gutierrez,Female,18.0,New York,NY,2023-07-10,46.0,42.0,72.0,12.0,2023-07-12,2024-06-27,2024-06-27,3,356,351,24309.17,23191.2,8450.55,552.17,3.539,36.44,3.0,985.97,0.0652,1.0,132.0,0.0217,10117.4,19.0,13073.800000000001,23.0,0.4363,0.4524,0.2482,5,5,5,555,Champions,0,LOW,Healthy Engagement Cadence,Loyalty Points Acceleration & Exclusive Product Previews,0.0589
CUST_000436,Denise Campbell,Female,65.0,Austin,TX,2022-04-30,21.0,20.0,39.0,14.0,2022-05-02,2024-05-09,2024-05-09,52,792,738,7714.35,6866.85,2759.37,343.34,0.758,40.18,1.0,847.5,0.0476,0.0,0.0,0.0,179.99,2.0,6686.860000000001,18.0,0.0262,0.1,-0.298,4,5,5,455,Champions,0,LOW,Healthy Engagement Cadence,Loyalty Points Acceleration & Exclusive Product Previews,0.7449
CUST_000437,Michelle Martin,Female,42.0,Phoenix,AZ,2023-01-29,23.0,21.0,37.0,12.0,2023-01-31,2024-06-18,2024-06-18,12,518,504,19319.92,17847.92,4567.67,849.9,1.216,25.59,1.0,1193.5,0.0435,1.0,278.5,0.0435,3603.9700000000003,8.0,14243.949999999997,13.0,0.2019,0.381,-0.0641,4,5,5,455,Champions,0,LOW,Healthy Engagement Cadence,Loyalty Points Acceleration & Exclusive Product Previews,0.1749
CUST_000438,Jean Lee,Female,66.0,Seattle,WA,2023-06-23,8.0,7.0,12.0,5.0,2023-06-25,2024-06-30,2024-06-30,0,373,371,2385.95,2092.45,1140.0600000000002,298.92,0.563,54.48,1.0,293.5,0.125,0.0,0.0,0.0,684.5,3.0,1407.9499999999998,4.0,0.3271,0.4286,0.1023,5,3,3,533,Loyal Customers,0,LOW,Healthy Engagement Cadence,Loyalty Points Acceleration & Exclusive Product Previews,0.1428
CUST_000439,Arthur Campbell,Male,28.0,Atlanta,GA,2024-03-24,0.0,0.0,0.0,0.0,,,,999,98,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,000,Inactive / Unactivated,85,CRITICAL,Unactivated Account (0 Completed Purchases),High-Touch Re-engagement / VIP Concierge Win-Back Promo,1.0
CUST_000440,Eric Wood,Male,25.0,Charlotte,NC,2023-04-09,6.0,6.0,6.0,6.0,2023-04-09,2024-01-10,2024-01-10,172,448,276,1837.96,1837.96,844.0600000000001,306.33,0.402,45.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1837.96,6.0,0.0,0.0,-0.3315,3,3,3,333,Loyal Customers,50,HIGH,Cooling Purchase Cadence (91-180 Days),Automated Multi-Channel Retention Flow (15% Reactivation Offer),0.969
CUST_000441,Timothy Jones,Male,43.0,Dallas,TX,2023-02-12,1.0,1.0,3.0,1.0,2023-02-17,2023-02-17,2023-02-17,499,504,0,220.5,220.5,176.97,220.5,0.06,80.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.5,1.0,0.0,0.0,-0.3189,1,1,1,111,Hibernating,40,MEDIUM,Severe Inactivity (>365 Days),Personalized Cross-Sell Campaign & Replenishment Nudge,1.0
CUST_000442,Angela Mitchell,Female,43.0,Houston,TX,2024-03-24,19.0,17.0,29.0,4.0,2024-03-26,2024-06-28,2024-06-28,2,98,94,14212.94,14093.97,3860.04,829.06,5.204,27.39,0.0,0.0,0.0,2.0,118.97,0.1053,10282.47,15.0,3811.5,2.0,0.7296,0.8824,0.639,5,4,5,545,Champions,0,LOW,Healthy Engagement Cadence,Loyalty Points Acceleration & Exclusive Product Previews,0.0519
CUST_000443,Jordan Smith,Male,43.0,Philadelphia,PA,2024-02-11,1.0,1.0,3.0,1.0,2024-02-19,2024-02-19,2024-02-19,132,140,0,169.5,169.5,119.67,169.5,0.214,70.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.5,1.0,0.0,0.0,-0.3148,3,1,1,311,Promising,15,LOW,Cooling Purchase Cadence (91-180 Days),Loyalty Points Acceleration & Exclusive Product Previews,0.7202
CUST_000444,Julie Clark,Female,41.0,Phoenix,AZ,2023-08-22,23.0,20.0,31.0,8.0,2023-08-22,2024-06-29,2024-06-29,1,313,312,12842.33,8773.85,2535.64,438.69,1.917,28.9,1.0,298.99,0.0435,2.0,3769.49,0.087,3394.8900000000003,15.0,5378.96,5.0,0.3869,0.75,0.1824,5,5,5,555,Champions,0,LOW,Healthy Engagement Cadence,Loyalty Points Acceleration & Exclusive Product Previews,0.099
CUST_000445,Janet Wood,Female,31.0,Philadelphia,PA,2023-05-18,14.0,14.0,17.0,9.0,2023-05-18,2024-06-01,2024-06-01,29,409,380,3210.44,3210.44,1300.63,229.32,1.027,40.51,0.0,0.0,0.0,0.0,0.0,0.0,466.99,3.0,2743.45,11.0,0.1455,0.2143,-0.139,4,4,4,444,Champions,0,LOW,Healthy Engagement Cadence,Loyalty Points Acceleration & Exclusive Product Previews,0.2369
CUST_000446,Robert Morris,Male,20.0,New York,NY,2022-10-02,1.0,1.0,2.0,1.0,2022-10-06,2022-10-06,2022-10-06,633,637,0,870.0,870.0,215.38,870.0,0.047,24.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,870.0,1.0,0.0,0.0,-0.3295,1,1,2,112,Hibernating,40,MEDIUM,Severe Inactivity (>365 Days),Personalized Cross-Sell Campaign & Replenishment Nudge,1.0
CUST_000447,Noah Morris,Male,42.0,Chicago,IL,2023-07-17,1.0,1.0,1.0,1.0,2023-07-29,2023-07-29,2023-07-29,337,349,0,73.5,73.5,58.99,73.5,0.086,80.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.5,1.0,0.0,0.0,-0.2934,2,1,1,211,Hibernating,25,MEDIUM,High Inactivity (181-365 Days),Personalized Cross-Sell Campaign & Replenishment Nudge,0.9998
CUST_000448,Richard Watson,Male,22.0,Charlotte,NC,2023-12-12,7.0,6.0,7.0,4.0,2023-12-12,2024-06-23,2024-06-23,7,201,194,1425.94,705.99,356.13,117.66,0.896,50.44,0.0,0.0,0.0,1.0,719.95,0.1429,194.0,3.0,511.99,3.0,0.2748,0.5,0.0326,4,3,2,432,Potential Loyalists,0,LOW,Healthy Engagement Cadence,Loyalty Points Acceleration & Exclusive Product Previews,0.0804
CUST_000449,Linda Lee,Female,21.0,Detroit,MI,2024-03-19,51.0,45.0,63.0,4.0,2024-03-20,2024-06-30,2024-06-30,0,103,102,15564.7,14121.720000000001,6225.6,313.82,13.107,44.09,3.0,334.99,0.0588,3.0,1107.99,0.0588,13917.720000000001,44.0,204.0,1.0,0.9856,0.9778,0.98,5,5,5,555,Champions,0,LOW,Healthy Engagement Cadence,Loyalty Points Acceleration & Exclusive Product Previews,0.0469
CUST_000450,Kevin Watson,Male,34.0,New York,NY,2022-06-30,6.0,6.0,13.0,5.0,2022-06-30,2023-05-17,2023-05-17,410,731,321,3280.95,3280.95,1235.15,546.82,0.246,37.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3280.95,6.0,0.0,0.0,-0.3323,2,3,4,234,At Risk,85,CRITICAL,Severe Inactivity (>365 Days),High-Touch Re-engagement / VIP Concierge Win-Back Promo,1.0
CUST_000451,Samantha Campbell,Female,44.0,Charlotte,NC,2022-10-05,48.0,45.0,93.0,18.0,2022-10-24,2024-06-21,2024-06-21,9,634,606,31742.13,31372.64,9919.859999999999,697.17,2.129,31.62,2.0,158.99,0.0417,1.0,210.5,0.0208,8902.89,16.0,22469.75,29.0,0.2838,0.3556,0.045,4,5,5,455,Champions,0,LOW,Healthy Engagement Cadence,Loyalty Points Acceleration & Exclusive Product Previews,0.1883
CUST_000452,Sean Stewart,Male,63.0,Atlanta,GA,2024-01-15,0.0,0.0,0.0,0.0,,,,999,167,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,000,Inactive / Unactivated,85,CRITICAL,Unactivated Account (0 Completed Purchases),High-Touch Re-engagement / VIP Concierge Win-Back Promo,1.0
CUST_000453,Harold Lewis,Male,51.0,New York,NY,2023-12-31,1.0,1.0,1.0,1.0,2024-01-04,2024-01-04,2024-01-04,178,182,0,53.99,53.99,33.77,53.99,0.165,62.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.99,1.0,0.0,0.0,-0.2812,3,1,1,311,Promising,15,LOW,Cooling Purchase Cadence (91-180 Days),Loyalty Points Acceleration & Exclusive Product Previews,0.92
CUST_000454,Kimberly Sanchez,Female,56.0,Detroit,MI,2023-09-22,12.0,11.0,13.0,7.0,2023-09-23,2024-06-16,2024-06-16,14,282,267,4166.96,3830.96,1239.67,348.27,1.17,32.36,1.0,336.0,0.0833,0.0,0.0,0.0,522.48,3.0,3308.48,8.0,0.1364,0.2727,-0.1511,4,4,4,444,Champions,0,LOW,Healthy Engagement Cadence,Loyalty Points Acceleration & Exclusive Product Previews,0.0951
CUST_000455,Amy Martinez,Female,47.0,Charlotte,NC,2022-04-23,24.0,21.0,38.0,11.0,2022-04-25,2023-05-23,2023-05-23,404,799,393,9397.86,7403.41,2648.1600000000003,352.54,0.788,35.77,2.0,1334.49,0.0833,1.0,659.96,0.0417,0.0,0.0,7403.41,21.0,0.0,0.0,-0.3329,2,5,5,255,At Risk,85,CRITICAL,Severe Inactivity (>365 Days),High-Touch Re-engagement / VIP Concierge Win-Back Promo,1.0
CUST_000456,Hannah Roberts,Female,43.0,Austin,TX,2023-09-15,15.0,15.0,23.0,8.0,2023-09-16,2024-06-26,2024-06-26,4,289,284,2833.95,2833.95,1451.6399999999999,188.93,1.557,51.22,0.0,0.0,0.0,0.0,0.0,0.0,1812.96,9.0,1020.9899999999998,6.0,0.6397,0.6,0.5178,5,4,3,543,Loyal Customers,0,LOW,Healthy Engagement Cadence,Loyalty Points Acceleration & Exclusive Product Previews,0.1222
CUST_000457,Gregory Howard,Male,70.0,Atlanta,GA,2023-03-19,1.0,1.0,1.0,1.0,2023-03-20,2023-03-20,2023-03-20,468,469,0,96.0,96.0,51.53,96.0,0.064,53.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,1.0,0.0,0.0,-0.3019,1,1,1,111,Hibernating,40,MEDIUM,Severe Inactivity (>365 Days),Personalized Cross-Sell Campaign & Replenishment Nudge,1.0
CUST_000458,Sandra Scott,Female,22.0,Houston,TX,2022-12-29,6.0,4.0,4.0,4.0,2023-02-13,2023-10-28,2023-10-12,262,549,257,1773.44,205.48,135.54,51.37,0.219,65.96,1.0,1363.96,0.1667,1.0,204.0,0.1667,0.0,0.0,205.48,4.0,0.0,0.0,-0.3179,3,2,1,321,Promising,55,HIGH,High Inactivity (181-365 Days),Automated Multi-Channel Retention Flow (15% Reactivation Offer),0.9989
CUST_000459,Gary Watson,Male,33.0,Dallas,TX,2022-09-13,1.0,1.0,1.0,1.0,2022-09-20,2022-09-20,2022-09-20,649,656,0,150.99,150.99,41.030000000000015,150.99,0.046,27.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.99,1.0,0.0,0.0,-0.3126,1,1,1,111,Hibernating,40,MEDIUM,Severe Inactivity (>365 Days),Personalized Cross-Sell Campaign & Replenishment Nudge,1.0
CUST_000460,Tyler Ortiz,Male,34.0,Denver,CO,2022-11-13,4.0,4.0,9.0,3.0,2022-11-15,2023-06-23,2023-06-23,373,595,220,1150.99,1150.99,667.34,287.75,0.202,57.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1150.99,4.0,0.0,0.0,-0.3305,2,2,2,222,Hibernating,55,HIGH,Severe Inactivity (>365 Days),Automated Multi-Channel Retention Flow (15% Reactivation Offer),1.0
CUST_000461,Bryan Brooks,Male,50.0,Dallas,TX,2023-05-11,6.0,5.0,7.0,4.0,2023-05-13,2023-11-27,2023-11-27,216,416,198,641.96,557.96,206.26000000000002,111.59,0.361,36.97,0.0,0.0,0.0,1.0,84.0,0.1667,0.0,0.0,557.96,5.0,0.0,0.0,-0.3275,3,3,2,332,Promising,50,HIGH,High Inactivity (181-365 Days),Automated Multi-Channel Retention Flow (15% Reactivation Offer),0.9887
CUST_000462,Victoria Morales,Female,26.0,Chicago,IL,2022-06-21,15.0,13.0,17.0,11.0,2022-06-21,2023-08-08,2023-08-08,327,740,413,2930.39,2105.41,911.54,161.95,0.527,43.3,0.0,0.0,0.0,2.0,824.98,0.1333,0.0,0.0,2105.41,13.0,0.0,0.0,-0.3318,2,4,3,243,At Risk,60,HIGH,High Inactivity (181-365 Days),Automated Multi-Channel Retention Flow (15% Reactivation Offer),0.9999
CUST_000463,John Gonzalez,Male,48.0,San Jose,CA,2023-04-20,0.0,0.0,0.0,0.0,,,,999,437,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,000,Inactive / Unactivated,85,CRITICAL,Unactivated Account (0 Completed Purchases),High-Touch Re-engagement / VIP Concierge Win-Back Promo,1.0
CUST_000464,Christina Carter,Female,46.0,Miami,FL,2022-02-23,14.0,14.0,24.0,9.0,2022-02-24,2022-12-10,2022-12-10,568,858,289,6924.87,6924.87,2900.82,494.63,0.49,41.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6924.87,14.0,0.0,0.0,-0.3329,1,4,5,145,Cannot Lose Them,85,CRITICAL,Severe Inactivity (>365 Days),High-Touch Re-engagement / VIP Concierge Win-Back Promo,1.0
CUST_000465,Kenneth Rogers,Male,49.0,Miami,FL,2023-01-31,6.0,6.0,10.0,5.0,2023-01-31,2023-11-26,2023-11-26,217,516,299,4247.45,4247.45,1720.22,707.91,0.349,40.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4247.45,6.0,0.0,0.0,-0.3326,3,3,4,334,Loyal Customers,70,HIGH,High Inactivity (181-365 Days),Automated Multi-Channel Retention Flow (15% Reactivation Offer),0.9948
CUST_000466,Gerald Hall,Male,48.0,Los Angeles,CA,2024-03-05,1.0,1.0,1.0,1.0,2024-03-12,2024-03-12,2024-03-12,110,117,0,340.99,340.99,186.68,340.99,0.256,54.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,340.99,1.0,0.0,0.0,-0.3238,3,1,1,311,Promising,15,LOW,Cooling Purchase Cadence (91-180 Days),Loyalty Points Acceleration & Exclusive Product Previews,0.5385
CUST_000467,Jacob Rodriguez,Male,58.0,Philadelphia,PA,2023-10-08,7.0,6.0,10.0,4.0,2023-10-10,2024-05-26,2024-05-26,35,266,229,948.45,894.46,499.74000000000007,149.08,0.677,55.87,0.0,0.0,0.0,1.0,53.99,0.1429,555.96,3.0,338.5,3.0,0.6216,0.5,0.4899,4,3,2,432,Potential Loyalists,0,LOW,Healthy Engagement Cadence,Loyalty Points Acceleration & Exclusive Product Previews,0.2395
CUST_000468,Donald Wood,Male,38.0,New York,NY,2022-03-17,0.0,0.0,0.0,0.0,,,,999,836,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,000,Inactive / Unactivated,85,CRITICAL,Unactivated Account (0 Completed Purchases),High-Touch Re-engagement / VIP Concierge Win-Back Promo,1.0
